Product_name,Prices,Description,Reviews,CPU,RAM,OS,Storage,Display,Warranty,doc
DELL Latitude 3540 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,33800.0,"Intel Core i3 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2021, Windows 11 Home1 Year Onsite Warranty",3.6,Intel Core i3,16 GB,Windows 11,16 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD,39.62 cm,1 Year,"dell latitude 3540 (2025) intel core i3 12th gen 1215u - (16 gb/512 gb ssd/windows 11 home) latitude 3... intel core i3 16 gb 16 gb ddr4 ram64 bit windows 11 home operating system512 gb ssd ₹33800.0 intel core i3 processor (12th gen)16 gb ddr4 ram64 bit windows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displaymicrosoft office 2021, windows 11 home1 year onsite warranty"
HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2144au Thin and Light Laptop,35990.0,"AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home 2019 & Office 365, HP Documentation, HP SSRM, HP Smart1 Year Onsite Warranty",4.4,AMD Ryzen 5 Hexa Core,8 GB,Windows 11,8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,1 Year,"hp amd ryzen 5 hexa core 5500u - (8 gb/512 gb ssd/windows 11 home) 15s- eq2144au thin and light laptop amd ryzen 5 hexa core 8 gb 8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹35990.0 amd ryzen 5 hexa core processor8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) displaymicrosoft office home 2019 & office 365, hp documentation, hp ssrm, hp smart1 year onsite warranty"
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Ho...",56990.0,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Hardware Service,4.1,Intel Core i5,16 GB,Windows 11,16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,No Warranty,"dell inspiron 15 with backlit keyboard, intel core i5 13th gen 1334u - (16 gb/512 gb ssd/windows 11 ho... intel core i5 16 gb 16 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹56990.0 intel core i5 processor (13th gen)16 gb ddr4 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite hardware service"
"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 5 225H - (16 GB/512 GB ...",69990.0,"Intel Core Ultra 5 Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), 
McAfee? 1 year, One-Month Membership of Adobe Creative Cloud All Apps1 Year Onsite warranty",4.4,Intel Core Ultra 5,16 GB,Windows 11,16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD,35.56 cm,"1 year, One-Month Membership of Adobe Creative Cloud All Apps1 Year","asus vivobook 14 (2025) with office 2024 + m365 basic*, ai pc intel core ultra 5 225h - (16 gb/512 gb ... intel core ultra 5 16 gb 16 gb ddr5 ramwindows 11 home operating system512 gb ssd ₹69990.0 intel core ultra 5 processor16 gb ddr5 ramwindows 11 home operating system512 gb ssd35.56 cm (14 inch) displaymicrosoft office home 2024 (lifetime validity ) + microsoft 365 basic*(1-year validity), mcafee? 1 year, one-month membership of adobe creative cloud all apps1 year onsite warranty"
HP Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0574TU Thin and Light Laptop,36990.0,Intel Core i3 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M1 Year Onsite Warranty,3.7,Intel Core i3,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,1 Year,hp intel core i3 13th gen 1315u - (16 gb/512 gb ssd/windows 11 home) 15-fd0574tu thin and light laptop intel core i3 16 gb 16 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹36990.0 intel core i3 processor (13th gen)16 gb ddr4 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displayms office home 2024 + misc pc game pass da 3m1 year onsite warranty
DELL Inspiron MSO 2024 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 3530...,55146.0,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayWin 11 + Office H&S 20241 Year Onsite Hardware Service,4.1,Intel Core i5,16 GB,Windows 11,16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,No Warranty,dell inspiron mso 2024 intel core i5 13th gen 1334u - (16 gb/512 gb ssd/windows 11 home) inspiron 3530... intel core i5 16 gb 16 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹55146.0 intel core i5 processor (13th gen)16 gb ddr4 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) displaywin 11 + office h&s 20241 year onsite hardware service
Colorful P15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,64990.0,Intel Core i5 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,4.0,Intel Core i5,16 GB,Windows 11,16 GB DDR5 RAMWindows 11 Operating System512 GB SSD,39.62 cm,2 Year Carry-in,colorful p15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/windows 11 home/6 gb graphics/nvidia ge... intel core i5 16 gb 16 gb ddr5 ramwindows 11 operating system512 gb ssd ₹64990.0 intel core i5 processor (12th gen)16 gb ddr5 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display2 year carry-in warranty
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,50990.0,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Onsite Warranty,4.4,Intel Core i5,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,2 Year,msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia gef... intel core i5 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹50990.0 intel core i5 processor (12th gen)16 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display2 year onsite warranty
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ133WS | ...,34990.0,AMD Ryzen 5 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,AMD Ryzen 5 Quad Core,8 GB,Windows 11,8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,asus vivobook go 15 amd ryzen 5 quad core 7520u - (8 gb/512 gb ssd/windows 11 home) e1504fa-nj133ws | ... amd ryzen 5 quad core 8 gb 8 gb lpddr5 ramwindows 11 operating system512 gb ssd ₹34990.0 amd ryzen 5 quad core processor8 gb lpddr5 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9...,107990.0,Intel Core Ultra 9 Processor32 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 Inch) Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.4,Intel Core Ultra 9,32 GB,Windows 11,32 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD,35.56 cm,No Warranty,lenovo ideapad pro 5 2.8k oled ai pc intel core ultra 9 185h - (32 gb/1 tb ssd/windows 11 home) 14imh9... intel core ultra 9 32 gb 32 gb lpddr5x ramwindows 11 operating system1 tb ssd ₹107990.0 intel core ultra 9 processor32 gb lpddr5x ramwindows 11 operating system1 tb ssd35.56 cm (14 inch) display1yr warranty + 1 yr premium care and 1 yr accidental damage protection
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ322WS Th...,28990.0,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.0,AMD Ryzen 3 Quad Core,8 GB,Windows 11,8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,asus vivobook go 15 amd ryzen 3 quad core 7320u - (8 gb/512 gb ssd/windows 11 home) e1504fa-nj322ws th... amd ryzen 3 quad core 8 gb 8 gb lpddr5 ramwindows 11 operating system512 gb ssd ₹28990.0 amd ryzen 3 quad core processor8 gb lpddr5 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
HP Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1253TU Thin and Light Laptop,36990.0,Intel Core 3 Processor (14th Gen)8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M1 Year Onsite Warranty,4.5,Intel Core 3,8 GB,Windows 11,8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,1 Year,hp intel core 3 14th gen 100u - (8 gb/512 gb ssd/windows 11 home) 15-fd1253tu thin and light laptop intel core 3 8 gb 8 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹36990.0 intel core 3 processor (14th gen)8 gb ddr4 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displayms office home 2024 + misc pc game pass da 3m1 year onsite warranty
HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0129TU Thin and Light ...,35990.0,Intel Core i3 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,4.3,Intel Core i3,8 GB,Windows 11,8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,1 Year Carry-in,hp laptop intel core i3 13th gen 1315u - (8 gb/512 gb ssd/windows 11 home) 15-fd0129tu thin and light ... intel core i3 8 gb 8 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹35990.0 intel core i3 processor (13th gen)8 gb ddr4 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) display1 year carry-in warranty
ASUS Vivobook 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) X1502VA-BQ838WS Th...,61990.0,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,Intel Core i7,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,1 Year,asus vivobook 15 intel core i7 13th gen 13620h - (16 gb/512 gb ssd/windows 11 home) x1502va-bq838ws th... intel core i7 16 gb 16 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹61990.0 intel core i7 processor (13th gen)16 gb ddr4 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
DELL 15 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,70490.0,"Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service",3.9,Intel Core i7,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,No Warranty,"dell 15 intel core i7 13th gen 1355u - (16 gb/512 gb ssd/windows 11 home) 3530 thin and light laptop intel core i7 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹70490.0 intel core i7 processor (13th gen)16 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) displaymy dell (dell power manager,dell support assist)1 year onsite hardware service"
HP 15R (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15R G9 Thin and Light ...,33790.0,"Intel Core i3 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Pro Plus 2021, Windows 11 Home1 Year Onsite Warranty",4.1,Intel Core i3,16 GB,Windows 11,16 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD,39.62 cm,1 Year,"hp 15r (2025) intel core i3 13th gen 1315u - (16 gb/512 gb ssd/windows 11 home) 15r g9 thin and light ... intel core i3 16 gb 16 gb ddr4 ram64 bit windows 11 home operating system512 gb ssd ₹33790.0 intel core i3 processor (13th gen)16 gb ddr4 ram64 bit windows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displaymicrosoft office pro plus 2021, windows 11 home1 year onsite warranty"
Lenovo Yoga Slim 7 Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14IMH9 Thin and Light ...,75900.0,Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,4.4,Intel Core Ultra 5,16 GB,Windows 11,16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD,35.56 cm,1 Year,lenovo yoga slim 7 intel core ultra 5 125h - (16 gb/512 gb ssd/windows 11 home) 14imh9 thin and light ... intel core ultra 5 16 gb 16 gb lpddr5x ramwindows 11 operating system512 gb ssd ₹75900.0 intel core ultra 5 processor16 gb lpddr5x ramwindows 11 operating system512 gb ssd35.56 cm (14 inch) display1 year onsite warranty
HP 15 G9 (2025) AMD Ryzen 3 Dual Core 3250U - (16 GB/512 GB SSD/Windows 11 Pro) 15 G9 Thin and Light L...,28499.0,"AMD Ryzen 3 Dual Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2021, Windows 11 Pro1 Year Onsite Warranty",3.6,AMD Ryzen 3 Dual Core,16 GB,Windows 11,16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,1 Year,"hp 15 g9 (2025) amd ryzen 3 dual core 3250u - (16 gb/512 gb ssd/windows 11 pro) 15 g9 thin and light l... amd ryzen 3 dual core 16 gb 16 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹28499.0 amd ryzen 3 dual core processor16 gb ddr4 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) displaymicrosoft office 2021, windows 11 pro1 year onsite warranty"
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-062IN Thi...,39990.0,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,4.4,AMD Ryzen 5 Hexa Core,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,35.56 cm,1 Year,msi modern 14 amd ryzen 5 hexa core 7530u - (16 gb/512 gb ssd/windows 11 home) modern 14 c7m-062in thi... amd ryzen 5 hexa core 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹39990.0 amd ryzen 5 hexa core processor16 gb ddr4 ramwindows 11 operating system512 gb ssd35.56 cm (14 inch) display1 year onsite warranty
Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IM...,73990.0,Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 Inch) Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.5,Intel Core Ultra 5,16 GB,Windows 11,16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD,35.56 cm,No Warranty,lenovo ideapad slim 5 wuxga oled ai pc intel core ultra 5 125h - (16 gb/1 tb ssd/windows 11 home) 14im... intel core ultra 5 16 gb 16 gb lpddr5x ramwindows 11 operating system1 tb ssd ₹73990.0 intel core ultra 5 processor16 gb lpddr5x ramwindows 11 operating system1 tb ssd35.56 cm (14 inch) display1yr warranty + 1 yr premium care and 1 yr accidental damage protection
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,69990.0,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,3.7,Intel Core i5,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,20241 Year Carry-in,hp victus intel core i5 13th gen 13420h - (16 gb/512 gb ssd/windows 11 home/6 gb graphics/nvidia gefor... intel core i5 16 gb 16 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹69990.0 intel core i5 processor (13th gen)16 gb ddr4 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displaywindows 11 and microsoft office home & student edition 20241 year carry-in warranty
HP Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0574TU Thin and Light Laptop,36990.0,Intel Core i3 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M1 Year Onsite Warranty,4.7,Intel Core i3,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,1 Year,hp intel core i3 13th gen 1315u - (16 gb/512 gb ssd/windows 11 home) 15-fd0574tu thin and light laptop intel core i3 16 gb 16 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹36990.0 intel core i3 processor (13th gen)16 gb ddr4 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displayms office home 2024 + misc pc game pass da 3m1 year onsite warranty
Lenovo Yoga Slim 7 Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light La...,87990.0,Intel Core Ultra 7 Processor16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,3.5,Intel Core Ultra 7,16 GB,Windows 11,16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD,35.56 cm,1 Year Carry-in,lenovo yoga slim 7 intel core ultra 7 155h - (16 gb/1 tb ssd/windows 11 home) 14imh9 thin and light la... intel core ultra 7 16 gb 16 gb lpddr5x ramwindows 11 operating system1 tb ssd ₹87990.0 intel core ultra 7 processor16 gb lpddr5x ramwindows 11 operating system1 tb ssd35.56 cm (14 inch) display1 year carry-in warranty
HP Pro G10 Intel Core i7 13th Gen 1335U Turbo Boost Technoly - (32 GB/1 TB SSD/Windows 11 Pro/1 GB Gra...,79800.0,Intel Core i7 Processor (13th Gen)32 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD35.56 cm (14 inch) DisplayMS OFFICE1 year Onsite Warrenty,4.7,Intel Core i7,32 GB,Windows 11,32 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD,35.56 cm,No Warranty,hp pro g10 intel core i7 13th gen 1335u turbo boost technoly - (32 gb/1 tb ssd/windows 11 pro/1 gb gra... intel core i7 32 gb 32 gb ddr4 ram64 bit windows 11 operating system1 tb ssd ₹79800.0 intel core i7 processor (13th gen)32 gb ddr4 ram64 bit windows 11 operating system1 tb ssd35.56 cm (14 inch) displayms office1 year onsite warrenty
Lenovo IdeaPad 1 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and Ligh...,47990.0,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection,4.4,AMD Ryzen 7 Octa Core,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,No Warranty,lenovo ideapad 1 amd ryzen 7 octa core 5700u - (16 gb/512 gb ssd/windows 11 home) 15alc7 thin and ligh... amd ryzen 7 octa core 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹47990.0 amd ryzen 7 octa core processor16 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 yr. onsite + 1 yr. accidental damage protection
Infinix X3 Slim Intel Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and...,42990.0,Intel Core i7 Processor (12th Gen)16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,4.3,Intel Core i7,16 GB,Windows 11,16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD,35.56 cm,1 Year,infinix x3 slim intel intel core i7 12th gen 1255u - (16 gb/512 gb ssd/windows 11 home) xl422 thin and... intel core i7 16 gb 16 gb lpddr4x ramwindows 11 operating system512 gb ssd ₹42990.0 intel core i7 processor (12th gen)16 gb lpddr4x ramwindows 11 operating system512 gb ssd35.56 cm (14 inch) display1 year onsite warranty
DELL Latitude 3540 (2024) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Pro) Latitude 35...,33490.0,"Intel Core i3 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Pro Plus 2021, Windows 11 Pro1 Year Onsite Warranty",4.3,Intel Core i3,16 GB,Windows 11,16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,1 Year,"dell latitude 3540 (2024) intel core i3 12th gen 1215u - (16 gb/512 gb ssd/windows 11 pro) latitude 35... intel core i3 16 gb 16 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹33490.0 intel core i3 processor (12th gen)16 gb ddr4 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) displaymicrosoft office pro plus 2021, windows 11 pro1 year onsite warranty"
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,28490.0,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection,3.8,AMD Ryzen 3 Quad Core,8 GB,Windows 11,8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD,39.62 cm,No Warranty,lenovo ideapad slim 1 amd ryzen 3 quad core 7320u - (8 gb/512 gb ssd/windows 11 home) 15amn7 thin and ... amd ryzen 3 quad core 8 gb 8 gb lpddr5 ramwindows 11 operating system512 gb ssd ₹28490.0 amd ryzen 3 quad core processor8 gb lpddr5 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 yr. onsite + 1 yr. accidental damage protection
